# HDB Data Service (usbr.gov) - https://www.usbr.gov/lc/region/g4000/riverops/_HdbWebQuery.html
#
# API query - https://www.usbr.gov/pn-bin/hdb/hdb.pl?svr=lchdb&sdi=1776%2C2091%2C1721%2C1874&tstp=DY&t1=1990-01-01T00:00&t2=2023-08-28T00:00&table=R&mrid=0&format=csv
#
# Evaporation (SDID=1776), Inflow (SDID=2091), Storage (SDID=1721), and Release (SDID=1874)

DATETIME,     SDI_1776,     SDI_2091,     SDI_1721,     SDI_1874
04/04/1991 00:00,          NaN,          NaN,     20029000,        10300
04/05/1991 00:00,          NaN,          NaN,     20029000,        12000
04/06/1991 00:00,          NaN,          NaN,     20022000,        10600
04/07/1991 00:00,          NaN,          NaN,     20032000,        11400
04/08/1991 00:00,          NaN,          NaN,     20025000,        12100
04/09/1991 00:00,          NaN,          NaN,     20019000,        15500
04/10/1991 00:00,          NaN,          NaN,     20011000,        13900
04/11/1991 00:00,          NaN,          NaN,     19996000,        16800
04/12/1991 00:00,          NaN,          NaN,     19988000,        16200
04/13/1991 00:00,          NaN,          NaN,     19994000,        11100
04/14/1991 00:00,          NaN,          NaN,     19997000,        12700
04/15/1991 00:00,          NaN,          NaN,     19994000,        15300
04/16/1991 00:00,          NaN,          NaN,     19983000,        16300
04/17/1991 00:00,          NaN,          NaN,     19974000,        13300
04/18/1991 00:00,          NaN,          NaN,     19965000,        15400
04/19/1991 00:00,          NaN,          NaN,     19955000,        15700
04/20/1991 00:00,          NaN,          NaN,     19953000,        10800
04/21/1991 00:00,          NaN,          NaN,     19948000,        13100
04/22/1991 00:00,          NaN,          NaN,     19945000,        12900
04/23/1991 00:00,          NaN,          NaN,     19955000,        14300
04/24/1991 00:00,          NaN,          NaN,     19929000,        15500
04/25/1991 00:00,          NaN,          NaN,     19895000,        14300
04/26/1991 00:00,          NaN,          NaN,     19887000,        14600
04/27/1991 00:00,          NaN,          NaN,     19886000,         9840
04/28/1991 00:00,          NaN,          NaN,     19881000,        13600
04/29/1991 00:00,          NaN,          NaN,     19871000,        14600
04/30/1991 00:00,          NaN,          NaN,     19852000,        13500
05/01/1991 00:00,          NaN,          NaN,     19830000,        14300
05/02/1991 00:00,          NaN,          NaN,     19825000,        13500
05/03/1991 00:00,          NaN,          NaN,     19819000,        14400
05/04/1991 00:00,          NaN,          NaN,     19815000,        13100
05/05/1991 00:00,          NaN,          NaN,     19809000,        12200
05/06/1991 00:00,          NaN,          NaN,     19792000,        15000
05/07/1991 00:00,          NaN,          NaN,     19771000,        17000
05/08/1991 00:00,          NaN,          NaN,     19751000,        16300
05/09/1991 00:00,          NaN,          NaN,     19746000,        16000
05/10/1991 00:00,          NaN,          NaN,     19743000,        16900
05/11/1991 00:00,          NaN,          NaN,     19749000,        12600
05/12/1991 00:00,          NaN,          NaN,     19758000,        10500
05/13/1991 00:00,          NaN,          NaN,     19750000,        16800
05/14/1991 00:00,          NaN,          NaN,     19749000,        17500
05/15/1991 00:00,          NaN,          NaN,     19741000,        19700
05/16/1991 00:00,          NaN,          NaN,     19730000,        18200
05/17/1991 00:00,          NaN,          NaN,     19725000,        17600
05/18/1991 00:00,          NaN,          NaN,     19723000,        16700
05/19/1991 00:00,          NaN,          NaN,     19716000,        14900
05/20/1991 00:00,          NaN,          NaN,     19695000,        16700
05/21/1991 00:00,          NaN,          NaN,     19664000,        19700
05/22/1991 00:00,          NaN,          NaN,     19643000,        18800
05/23/1991 00:00,          NaN,          NaN,     19634000,        19900
05/24/1991 00:00,          NaN,          NaN,     19624000,        19100
05/25/1991 00:00,          NaN,          NaN,     19624000,        15100
05/26/1991 00:00,          NaN,          NaN,     19624000,        13700
05/27/1991 00:00,          NaN,          NaN,     19630000,        12700
05/28/1991 00:00,          NaN,          NaN,     19624000,        16400
05/29/1991 00:00,          NaN,          NaN,     19612000,        20200
05/30/1991 00:00,          NaN,          NaN,     19597000,        18800
05/31/1991 00:00,          NaN,          NaN,     19607000,        14800
06/01/1991 00:00,          NaN,          NaN,     19620000,        10100
06/02/1991 00:00,          NaN,          NaN,     19626000,        10900
06/03/1991 00:00,          NaN,          NaN,     19603000,        17900
06/04/1991 00:00,          NaN,          NaN,     19579000,        17800
06/05/1991 00:00,          NaN,          NaN,     19557000,        14100
06/06/1991 00:00,          NaN,          NaN,     19549000,        16200
06/07/1991 00:00,          NaN,          NaN,     19535000,        17600
06/08/1991 00:00,          NaN,          NaN,     19535000,        12400
06/09/1991 00:00,          NaN,          NaN,     19539000,        12100
06/10/1991 00:00,          NaN,          NaN,     19531000,        16000
06/11/1991 00:00,          NaN,          NaN,     19523000,        16600
06/12/1991 00:00,          NaN,          NaN,     19513000,        15600
06/13/1991 00:00,          NaN,          NaN,     19506000,        18600
06/14/1991 00:00,          NaN,          NaN,     19500000,        20100
06/15/1991 00:00,          NaN,          NaN,     19500000,        16600
06/16/1991 00:00,          NaN,          NaN,     19500000,        16300
06/17/1991 00:00,          NaN,          NaN,     19488000,        19700
06/18/1991 00:00,          NaN,          NaN,     19473000,        17200
06/19/1991 00:00,          NaN,          NaN,     19473000,        16600
06/20/1991 00:00,          NaN,          NaN,     19471000,        19500
06/21/1991 00:00,          NaN,          NaN,     19469000,        20000
06/22/1991 00:00,          NaN,          NaN,     19474000,        16100
06/23/1991 00:00,          NaN,          NaN,     19479000,        14000
06/24/1991 00:00,          NaN,          NaN,     19474000,        15700
06/25/1991 00:00,          NaN,          NaN,     19460000,        20100
06/26/1991 00:00,          NaN,          NaN,     19440000,        19800
06/27/1991 00:00,          NaN,          NaN,     19439000,        18700
06/28/1991 00:00,          NaN,          NaN,     19437000,        16800
06/29/1991 00:00,          NaN,          NaN,     19442000,        13300
06/30/1991 00:00,          NaN,          NaN,     19446000,        11600
07/01/1991 00:00,          NaN,          NaN,     19425000,        16900
07/02/1991 00:00,          NaN,          NaN,     19402000,        17100
07/03/1991 00:00,          NaN,          NaN,     19385000,        18000
07/04/1991 00:00,          NaN,          NaN,     19386000,        15700
07/05/1991 00:00,          NaN,          NaN,     19384000,        18700
07/06/1991 00:00,          NaN,          NaN,     19394000,        13300
07/07/1991 00:00,          NaN,          NaN,     19410000,        14000
07/08/1991 00:00,          NaN,          NaN,     19412000,        13700
07/09/1991 00:00,          NaN,          NaN,     19417000,        17900
07/10/1991 00:00,          NaN,          NaN,     19422000,        13800
07/11/1991 00:00,          NaN,          NaN,     19421000,        19100
07/12/1991 00:00,          NaN,          NaN,     19419000,        20100
07/13/1991 00:00,          NaN,          NaN,     19421000,        14700
07/14/1991 00:00,          NaN,          NaN,     19413000,        16600
07/15/1991 00:00,          NaN,          NaN,     19388000,        17900
07/16/1991 00:00,          NaN,          NaN,     19363000,        16000
07/17/1991 00:00,          NaN,          NaN,     19344000,        18500
07/18/1991 00:00,          NaN,          NaN,     19344000,        16500
07/19/1991 00:00,          NaN,          NaN,     19340000,        15800
07/20/1991 00:00,          NaN,          NaN,     19352000,        10600
07/21/1991 00:00,          NaN,          NaN,     19357000,        13800
07/22/1991 00:00,          NaN,          NaN,     19356000,        16700
07/23/1991 00:00,          NaN,          NaN,     19350000,        19200
07/24/1991 00:00,          NaN,          NaN,     19347000,        18200
07/25/1991 00:00,          NaN,          NaN,     19345000,        16500
07/26/1991 00:00,          NaN,          NaN,     19343000,        17800
07/27/1991 00:00,          NaN,          NaN,     19349000,        14400
07/28/1991 00:00,          NaN,          NaN,     19344000,        16300
07/29/1991 00:00,          NaN,          NaN,     19330000,        17500
07/30/1991 00:00,          NaN,          NaN,     19293000,        17200
07/31/1991 00:00,          NaN,          NaN,     19269000,        17400
08/01/1991 00:00,          NaN,          NaN,     19272000,        16800
08/02/1991 00:00,          NaN,          NaN,     19278000,        16400
08/03/1991 00:00,          NaN,          NaN,     19284000,        12100
08/04/1991 00:00,          NaN,          NaN,     19288000,        11300
08/05/1991 00:00,          NaN,          NaN,     19284000,        15100
08/06/1991 00:00,          NaN,          NaN,     19279000,        15600
08/07/1991 00:00,          NaN,          NaN,     19276000,        14900
08/08/1991 00:00,          NaN,          NaN,     19270000,        18500
08/09/1991 00:00,          NaN,          NaN,     19260000,        17300
08/10/1991 00:00,          NaN,          NaN,     19266000,        11700
08/11/1991 00:00,          NaN,          NaN,     19267000,        14400
08/12/1991 00:00,          NaN,          NaN,     19257000,        18300
08/13/1991 00:00,          NaN,          NaN,     19248000,        18700
08/14/1991 00:00,          NaN,          NaN,     19240000,        15500
08/15/1991 00:00,          NaN,          NaN,     19239000,        16200
08/16/1991 00:00,          NaN,          NaN,     19237000,        15800
08/17/1991 00:00,          NaN,          NaN,     19243000,        11100
08/18/1991 00:00,          NaN,          NaN,     19246000,        12900
08/19/1991 00:00,          NaN,          NaN,     19244000,        15400
08/20/1991 00:00,          NaN,          NaN,     19238000,        17100
08/21/1991 00:00,          NaN,          NaN,     19228000,        17000
08/22/1991 00:00,          NaN,          NaN,     19226000,        16900
08/23/1991 00:00,          NaN,          NaN,     19216000,        17700
08/24/1991 00:00,          NaN,          NaN,     19226000,         9900
08/25/1991 00:00,          NaN,          NaN,     19221000,        11600
08/26/1991 00:00,          NaN,          NaN,     19229000,        15700
08/27/1991 00:00,          NaN,          NaN,     19220000,        14700
08/28/1991 00:00,          NaN,          NaN,     19215000,        14800
08/29/1991 00:00,          NaN,          NaN,     19214000,        15600
08/30/1991 00:00,          NaN,          NaN,     19212000,        15600
08/31/1991 00:00,          NaN,          NaN,     19221000,        10400
09/01/1991 00:00,          NaN,          NaN,     19226000,        12200
09/02/1991 00:00,          NaN,          NaN,     19230000,        11800
09/03/1991 00:00,          NaN,          NaN,     19220000,        17600
09/04/1991 00:00,          NaN,          NaN,     19219000,        13900
09/05/1991 00:00,          NaN,          NaN,     19212000,        12800
09/06/1991 00:00,          NaN,          NaN,     19214000,        14500
09/07/1991 00:00,          NaN,          NaN,     19226000,         8590
09/08/1991 00:00,          NaN,          NaN,     19234000,        11000
